respondent_id,age_group,gender,race,education,income,policy_support
1119,30-44,Male,Hispanic,Bachelor,>150k,1
1120,18-29,Male,White,Some College/Associates,100-150k,1
1121,65+,Male,White,Graduate,>150k,0
1122,65+,Male,Asian,High School or Less,60-100k,0
1123,65+,Male,White,Some College/Associates,60-100k,1
1124,65+,Male,White,Bachelor,>150k,1
1125,45-64,Female,Asian,Some College/Associates,30-60k,1
1126,45-64,Female,Black,Some College/Associates,>150k,1
1127,18-29,Female,White,High School or Less,30-60k,0
1128,30-44,Male,White,High School or Less,60-100k,0
1129,30-44,Female,White,High School or Less,100-150k,1
1130,30-44,Female,Hispanic,Graduate,>150k,0
1131,45-64,Female,White,High School or Less,30-60k,0
1132,30-44,Female,White,Some College/Associates,100-150k,1
1133,18-29,Female,White,Bachelor,60-100k,0
1134,30-44,Female,White,High School or Less,30-60k,0
1135,45-64,Male,Other,Some College/Associates,100-150k,0
1136,18-29,Female,White,Bachelor,60-100k,1
1137,65+,Female,Black,Bachelor,60-100k,0
1138,30-44,Female,White,Some College/Associates,30-60k,1
1139,30-44,Female,Black,Bachelor,60-100k,1
1140,45-64,Male,Asian,High School or Less,60-100k,0
1141,65+,Male,White,Graduate,30-60k,1
1142,30-44,Female,White,High School or Less,<30k,0
1143,45-64,Female,White,Bachelor,>150k,1
1144,45-64,Female,Hispanic,High School or Less,60-100k,1
1145,30-44,Male,White,Graduate,100-150k,0
1146,65+,Male,Hispanic,Bachelor,30-60k,1
1147,45-64,Female,Black,Bachelor,30-60k,1
1148,45-64,Female,Hispanic,High School or Less,30-60k,1
1149,65+,Female,Black,Some College/Associates,30-60k,0
1150,65+,Male,White,Some College/Associates,60-100k,1
1151,45-64,Female,White,Bachelor,60-100k,1
1152,65+,Male,White,High School or Less,60-100k,1
1153,45-64,Female,Hispanic,Graduate,<30k,0
1154,45-64,Male,Hispanic,Graduate,60-100k,0
1155,45-64,Male,Black,High School or Less,<30k,0
1156,45-64,Female,White,Bachelor,<30k,0
1157,18-29,Female,White,Some College/Associates,>150k,1
1158,65+,Male,Hispanic,Some College/Associates,60-100k,1
1159,65+,Female,White,High School or Less,60-100k,0
1160,18-29,Male,White,Some College/Associates,30-60k,1
1161,65+,Male,Black,Bachelor,>150k,0
1162,18-29,Male,White,Some College/Associates,60-100k,0
1163,30-44,Male,White,Some College/Associates,100-150k,1
1164,45-64,Female,White,Bachelor,30-60k,1
1165,18-29,Male,White,Bachelor,>150k,0
1166,65+,Female,Other,High School or Less,100-150k,1
1167,65+,Female,White,Bachelor,100-150k,1
1168,45-64,Male,White,Some College/Associates,<30k,1
1169,18-29,Female,White,High School or Less,30-60k,0
1170,30-44,Male,Hispanic,High School or Less,30-60k,0
1171,45-64,Female,White,Some College/Associates,30-60k,1
1172,65+,Male,White,Graduate,100-150k,1
1173,45-64,Male,White,High School or Less,<30k,0
1174,30-44,Male,White,Bachelor,<30k,0
1175,45-64,Male,White,High School or Less,30-60k,1
1176,45-64,Male,Hispanic,Some College/Associates,<30k,1
1177,45-64,Female,Hispanic,Graduate,30-60k,0
1178,18-29,Female,White,Bachelor,100-150k,0
1179,45-64,Female,White,High School or Less,60-100k,0
1180,45-64,Female,Asian,Some College/Associates,<30k,0
1181,65+,Male,White,High School or Less,30-60k,1
1182,30-44,Male,Hispanic,Some College/Associates,30-60k,1
1183,45-64,Male,White,Bachelor,<30k,1
1184,65+,Male,Asian,Bachelor,60-100k,1
1185,18-29,Female,Hispanic,High School or Less,100-150k,0
1186,65+,Female,Asian,Graduate,100-150k,0
1187,45-64,Male,Black,Some College/Associates,100-150k,0
1188,18-29,Male,White,High School or Less,<30k,1
1189,30-44,Female,Asian,Some College/Associates,>150k,0
1190,45-64,Female,White,Some College/Associates,100-150k,0
1191,18-29,Male,White,Some College/Associates,>150k,1
1192,45-64,Female,Black,Some College/Associates,<30k,0
1193,30-44,Female,Hispanic,Some College/Associates,>150k,1
1194,45-64,Male,Asian,High School or Less,100-150k,1
1195,18-29,Male,White,Bachelor,100-150k,0
1196,65+,Female,Hispanic,Some College/Associates,<30k,0
1197,65+,Female,Hispanic,High School or Less,100-150k,1
1198,65+,Female,White,Bachelor,>150k,1
1199,45-64,Male,White,Graduate,60-100k,0
1200,18-29,Male,White,Graduate,60-100k,0
1201,45-64,Female,White,High School or Less,>150k,0
1202,18-29,Female,Other,High School or Less,30-60k,1
1203,18-29,Male,Black,Some College/Associates,60-100k,1
1204,30-44,Female,Black,High School or Less,60-100k,1
1205,30-44,Female,Other,Graduate,>150k,1
1206,45-64,Female,White,High School or Less,<30k,1
1207,45-64,Female,Hispanic,High School or Less,60-100k,1
1208,30-44,Female,White,Some College/Associates,60-100k,0
1209,30-44,Male,Hispanic,High School or Less,100-150k,1
1210,65+,Female,White,Bachelor,60-100k,0
1211,30-44,Male,Asian,Some College/Associates,>150k,1
1212,30-44,Female,White,High School or Less,>150k,1
1213,18-29,Male,White,High School or Less,<30k,1
1214,45-64,Female,Hispanic,Some College/Associates,30-60k,1
1215,45-64,Male,White,High School or Less,<30k,1
1216,30-44,Male,Black,Some College/Associates,30-60k,0
1217,18-29,Male,White,Some College/Associates,60-100k,0
1218,45-64,Male,Hispanic,Bachelor,>150k,1
1219,45-64,Female,White,Graduate,100-150k,1
1220,30-44,Female,White,Graduate,<30k,0
1221,65+,Female,White,Graduate,<30k,0
1222,18-29,Male,White,High School or Less,60-100k,1
1223,30-44,Male,White,High School or Less,60-100k,0
1224,65+,Male,White,High School or Less,30-60k,0
1225,30-44,Male,White,Graduate,>150k,0
1226,45-64,Female,White,Graduate,>150k,0
1227,30-44,Male,White,Bachelor,30-60k,0
1228,30-44,Male,Hispanic,High School or Less,>150k,0
1229,65+,Male,White,Graduate,30-60k,1
1230,30-44,Male,White,Some College/Associates,100-150k,0
1231,65+,Female,Black,High School or Less,60-100k,0
1232,30-44,Female,White,Some College/Associates,<30k,0
1233,18-29,Male,Black,High School or Less,>150k,0
1234,18-29,Male,White,Some College/Associates,60-100k,1
1235,45-64,Male,White,High School or Less,100-150k,1
1236,30-44,Male,White,Some College/Associates,30-60k,1
1237,65+,Male,Black,Some College/Associates,<30k,1
1238,30-44,Female,Black,Bachelor,<30k,1
1239,65+,Female,White,Bachelor,60-100k,0
1240,18-29,Female,White,Some College/Associates,60-100k,1
1241,65+,Male,Other,Bachelor,30-60k,0
1242,45-64,Male,White,Graduate,60-100k,0
1243,45-64,Female,White,High School or Less,60-100k,1
1244,65+,Female,Hispanic,Some College/Associates,100-150k,1
1245,45-64,Female,Black,High School or Less,60-100k,0
1246,45-64,Male,White,High School or Less,>150k,0
1247,18-29,Female,Hispanic,Bachelor,60-100k,0
1248,18-29,Male,Hispanic,Bachelor,60-100k,0
1249,65+,Female,White,High School or Less,<30k,0
1250,45-64,Female,White,Bachelor,30-60k,1
1251,45-64,Female,White,Bachelor,<30k,0
1252,30-44,Male,Other,Graduate,60-100k,0
1253,18-29,Female,Black,High School or Less,30-60k,0
1254,18-29,Male,White,Graduate,30-60k,1
1255,45-64,Male,Hispanic,High School or Less,100-150k,0
1256,30-44,Male,White,Some College/Associates,30-60k,0
1257,18-29,Female,White,High School or Less,30-60k,0
1258,30-44,Male,White,High School or Less,<30k,1
1259,18-29,Male,White,Bachelor,100-150k,1
1260,45-64,Female,Hispanic,Some College/Associates,<30k,1
1261,30-44,Male,White,High School or Less,60-100k,1
1262,45-64,Female,Hispanic,High School or Less,60-100k,1
1263,30-44,Male,White,Bachelor,60-100k,0
1264,30-44,Male,White,High School or Less,60-100k,1
1265,18-29,Female,Other,Bachelor,100-150k,1
1266,18-29,Male,White,High School or Less,<30k,1
1267,30-44,Male,White,High School or Less,30-60k,0
1268,30-44,Female,White,High School or Less,30-60k,1
1269,45-64,Female,Hispanic,Some College/Associates,<30k,1
1270,30-44,Female,White,High School or Less,30-60k,0
1271,45-64,Male,White,High School or Less,30-60k,0
1272,65+,Male,White,Graduate,60-100k,1
1273,45-64,Female,White,Some College/Associates,60-100k,1
1274,18-29,Female,Hispanic,High School or Less,30-60k,1
1275,30-44,Female,White,Some College/Associates,100-150k,0
1276,18-29,Female,White,Bachelor,30-60k,1
1277,30-44,Female,White,High School or Less,30-60k,0
1278,65+,Female,White,High School or Less,60-100k,1
1279,18-29,Male,Asian,Bachelor,<30k,0
1280,30-44,Female,White,Some College/Associates,<30k,1
1281,45-64,Male,Other,Some College/Associates,30-60k,1
1282,45-64,Male,White,High School or Less,>150k,0
1283,45-64,Female,White,High School or Less,100-150k,1
1284,18-29,Female,Hispanic,Some College/Associates,<30k,1
1285,30-44,Male,White,High School or Less,100-150k,0
1286,45-64,Male,Black,Some College/Associates,100-150k,0
1287,18-29,Male,Other,Some College/Associates,60-100k,0
1288,30-44,Female,White,High School or Less,100-150k,0
1289,18-29,Female,White,Graduate,30-60k,0
1290,18-29,Male,Black,Bachelor,30-60k,0
1291,30-44,Male,White,Bachelor,60-100k,0
1292,18-29,Female,White,High School or Less,60-100k,0
1293,45-64,Male,White,High School or Less,60-100k,1
1294,45-64,Female,White,Some College/Associates,60-100k,1
1295,65+,Female,Hispanic,High School or Less,>150k,1
1296,18-29,Male,White,Graduate,>150k,1
1297,18-29,Female,White,High School or Less,100-150k,1
1298,18-29,Male,Black,Some College/Associates,100-150k,1
1299,45-64,Male,White,High School or Less,>150k,0
1300,45-64,Female,White,Some College/Associates,<30k,0
1301,18-29,Male,Hispanic,High School or Less,30-60k,0
1302,65+,Other,White,Some College/Associates,60-100k,1
1303,18-29,Female,Hispanic,High School or Less,100-150k,1
1304,45-64,Male,Hispanic,Graduate,60-100k,1
1305,45-64,Male,White,High School or Less,100-150k,0
1306,65+,Male,White,Graduate,<30k,1
1307,45-64,Male,White,Bachelor,30-60k,1
1308,65+,Male,White,High School or Less,100-150k,0
1309,30-44,Male,Hispanic,Bachelor,<30k,1
1310,65+,Male,Hispanic,High School or Less,30-60k,0
1311,18-29,Female,White,Graduate,30-60k,0
1312,65+,Female,Black,Some College/Associates,30-60k,1
1313,45-64,Female,Asian,High School or Less,100-150k,1
1314,65+,Male,Other,High School or Less,30-60k,1
1315,30-44,Male,White,High School or Less,60-100k,1
1316,45-64,Female,White,Graduate,<30k,0
1317,45-64,Female,White,High School or Less,100-150k,0
1318,45-64,Male,Asian,Bachelor,30-60k,0
1319,18-29,Female,White,Some College/Associates,60-100k,0
1320,18-29,Female,White,Graduate,100-150k,1
1321,30-44,Female,White,High School or Less,30-60k,0
1322,18-29,Male,White,Some College/Associates,>150k,0
1323,65+,Female,White,Some College/Associates,60-100k,0
1324,18-29,Female,Other,Bachelor,30-60k,1
1325,65+,Female,White,High School or Less,<30k,0
1326,30-44,Female,White,High School or Less,>150k,0
1327,18-29,Female,White,High School or Less,100-150k,1
1328,45-64,Female,White,Bachelor,30-60k,1
1329,45-64,Male,White,High School or Less,30-60k,0
1330,30-44,Female,White,Some College/Associates,100-150k,1
1331,45-64,Female,White,High School or Less,60-100k,0
1332,45-64,Female,White,Bachelor,100-150k,0
1333,30-44,Male,White,Graduate,30-60k,0
1334,65+,Male,White,Some College/Associates,100-150k,1
1335,65+,Female,Other,High School or Less,30-60k,0
1336,45-64,Female,Asian,High School or Less,30-60k,1
1337,18-29,Female,White,High School or Less,60-100k,1
1338,45-64,Female,White,High School or Less,>150k,0
1339,18-29,Female,Hispanic,Bachelor,30-60k,0
1340,18-29,Female,White,Some College/Associates,60-100k,1
1341,30-44,Female,Hispanic,Graduate,60-100k,1
1342,30-44,Female,Asian,High School or Less,60-100k,0
1343,65+,Female,White,Bachelor,100-150k,0
1344,45-64,Male,White,Some College/Associates,100-150k,0
1345,45-64,Male,Other,Some College/Associates,<30k,1
1346,30-44,Female,White,High School or Less,>150k,0
1347,30-44,Male,White,Some College/Associates,100-150k,0
1348,30-44,Male,White,Some College/Associates,100-150k,0
1349,65+,Male,White,Bachelor,60-100k,0
1350,18-29,Male,Black,Graduate,100-150k,1
1351,65+,Male,Hispanic,High School or Less,<30k,0
1352,45-64,Male,Other,High School or Less,30-60k,1
1353,30-44,Female,White,Some College/Associates,100-150k,1
1354,45-64,Female,White,Some College/Associates,30-60k,0
1355,30-44,Male,White,High School or Less,<30k,0
1356,65+,Male,White,Bachelor,100-150k,0
1357,65+,Female,White,Graduate,100-150k,1
1358,30-44,Male,Other,Graduate,<30k,1
1359,30-44,Female,Hispanic,High School or Less,100-150k,0
1360,45-64,Female,White,Bachelor,60-100k,1
1361,65+,Female,Black,Bachelor,60-100k,0
1362,18-29,Male,White,Some College/Associates,100-150k,1
1363,45-64,Female,White,Some College/Associates,30-60k,0
1364,45-64,Male,Black,Bachelor,<30k,1
1365,45-64,Female,White,Some College/Associates,30-60k,0
1366,18-29,Female,Other,High School or Less,60-100k,0
1367,45-64,Male,Black,Some College/Associates,60-100k,1
1368,65+,Male,White,Some College/Associates,100-150k,0
1369,18-29,Male,Hispanic,High School or Less,100-150k,0
1370,30-44,Female,White,Graduate,60-100k,0
1371,65+,Male,White,Bachelor,100-150k,0
1372,18-29,Female,White,Some College/Associates,<30k,0
1373,65+,Male,White,High School or Less,<30k,1
1374,30-44,Female,Hispanic,Some College/Associates,100-150k,1
1375,30-44,Female,White,High School or Less,<30k,1
1376,65+,Female,Hispanic,High School or Less,30-60k,1
1377,30-44,Female,White,Some College/Associates,60-100k,0
1378,45-64,Male,White,Some College/Associates,30-60k,1
1379,30-44,Male,Hispanic,Some College/Associates,100-150k,1
1380,45-64,Female,White,High School or Less,30-60k,1
1381,18-29,Male,White,Some College/Associates,<30k,0
1382,30-44,Male,White,High School or Less,30-60k,0
1383,65+,Male,White,Graduate,60-100k,1
1384,30-44,Male,White,Some College/Associates,30-60k,0
1385,45-64,Male,Black,Bachelor,60-100k,1
1386,30-44,Female,White,High School or Less,100-150k,0
1387,45-64,Male,White,High School or Less,>150k,0
1388,18-29,Female,Other,Graduate,30-60k,1
1389,65+,Male,White,High School or Less,60-100k,0
1390,30-44,Female,Hispanic,Some College/Associates,60-100k,0
1391,30-44,Male,White,Some College/Associates,>150k,1
1392,18-29,Female,White,High School or Less,>150k,0
1393,18-29,Female,Hispanic,Bachelor,30-60k,1
1394,45-64,Male,White,Some College/Associates,100-150k,1
1395,30-44,Female,Black,High School or Less,30-60k,1
1396,65+,Other,White,High School or Less,<30k,1
1397,30-44,Female,White,High School or Less,<30k,1
1398,30-44,Female,White,Graduate,60-100k,0
1399,45-64,Male,White,Bachelor,60-100k,1
1400,45-64,Female,Hispanic,High School or Less,<30k,0
1401,18-29,Male,White,High School or Less,60-100k,0
1402,18-29,Male,Other,Bachelor,30-60k,0
1403,18-29,Other,Asian,Some College/Associates,60-100k,0
1404,45-64,Male,White,Some College/Associates,30-60k,0
1405,45-64,Female,White,High School or Less,<30k,0
1406,30-44,Female,Hispanic,High School or Less,30-60k,0
1407,65+,Female,Other,Bachelor,30-60k,0
1408,65+,Other,White,Graduate,60-100k,0
1409,45-64,Male,White,High School or Less,<30k,1
1410,65+,Male,White,Some College/Associates,60-100k,1
1411,18-29,Male,Black,Some College/Associates,<30k,0
1412,18-29,Male,White,Some College/Associates,60-100k,0
1413,30-44,Male,Hispanic,High School or Less,100-150k,1
1414,18-29,Male,White,Bachelor,<30k,0
1415,45-64,Female,White,Some College/Associates,60-100k,0
1416,65+,Female,White,Some College/Associates,<30k,1
1417,18-29,Male,White,High School or Less,60-100k,0
1418,18-29,Female,White,High School or Less,30-60k,0
1419,30-44,Male,White,High School or Less,60-100k,0
1420,65+,Male,White,Bachelor,60-100k,0
1421,30-44,Female,White,High School or Less,>150k,0
1422,45-64,Female,White,Bachelor,60-100k,1
1423,18-29,Female,Other,High School or Less,60-100k,1
1424,18-29,Male,White,Some College/Associates,30-60k,0
1425,65+,Female,White,Some College/Associates,>150k,0
1426,65+,Female,White,High School or Less,100-150k,0
1427,18-29,Female,Other,High School or Less,30-60k,0
1428,65+,Female,White,High School or Less,100-150k,1
1429,45-64,Female,Black,Bachelor,30-60k,1
1430,65+,Female,Black,Bachelor,100-150k,1
1431,30-44,Female,Black,High School or Less,100-150k,1
1432,45-64,Other,White,Some College/Associates,<30k,1
1433,30-44,Female,Black,High School or Less,100-150k,1
1434,45-64,Male,White,High School or Less,30-60k,0
1435,18-29,Female,White,High School or Less,30-60k,1
1436,18-29,Male,Hispanic,Graduate,30-60k,1
1437,30-44,Male,White,High School or Less,100-150k,0
1438,45-64,Female,Hispanic,High School or Less,30-60k,1
1439,18-29,Female,White,High School or Less,<30k,1
1440,45-64,Female,Hispanic,High School or Less,100-150k,1
1441,65+,Male,White,Some College/Associates,<30k,1
1442,18-29,Female,White,High School or Less,<30k,1
1443,45-64,Male,White,High School or Less,30-60k,1
1444,30-44,Other,Asian,Some College/Associates,30-60k,0
1445,65+,Other,White,High School or Less,60-100k,1
1446,18-29,Female,White,Bachelor,<30k,1
1447,45-64,Female,White,Some College/Associates,>150k,0
1448,65+,Female,Black,High School or Less,100-150k,1
1449,65+,Female,White,Bachelor,30-60k,0
1450,45-64,Male,White,High School or Less,30-60k,0
1451,30-44,Male,White,Some College/Associates,30-60k,0
1452,45-64,Female,White,Some College/Associates,60-100k,0
1453,65+,Female,White,High School or Less,<30k,1
1454,45-64,Male,White,Some College/Associates,<30k,1
1455,18-29,Female,Black,Bachelor,100-150k,0
1456,65+,Male,White,Graduate,30-60k,1
1457,45-64,Female,White,Some College/Associates,30-60k,0
1458,45-64,Female,White,Some College/Associates,100-150k,0
1459,18-29,Female,Other,High School or Less,60-100k,1
1460,45-64,Female,Asian,High School or Less,30-60k,0
1461,30-44,Male,Hispanic,Some College/Associates,60-100k,1
1462,45-64,Male,White,High School or Less,<30k,0
1463,18-29,Female,White,Graduate,100-150k,0
1464,45-64,Female,White,High School or Less,60-100k,0
1465,65+,Male,White,High School or Less,100-150k,1
1466,18-29,Female,White,High School or Less,>150k,0
1467,65+,Male,Hispanic,Bachelor,>150k,1
1468,30-44,Female,Hispanic,Bachelor,>150k,1
1469,65+,Female,Hispanic,Some College/Associates,60-100k,0
1470,45-64,Male,White,High School or Less,30-60k,1
1471,45-64,Male,Black,Bachelor,60-100k,0
1472,45-64,Female,White,High School or Less,60-100k,1
1473,65+,Female,White,Bachelor,>150k,0
1474,30-44,Female,Black,Some College/Associates,30-60k,1
1475,30-44,Female,White,High School or Less,>150k,1
1476,45-64,Female,White,Some College/Associates,100-150k,1
1477,65+,Female,White,Bachelor,>150k,1
1478,45-64,Female,Black,High School or Less,>150k,1
1479,45-64,Female,Hispanic,Bachelor,30-60k,0
1480,30-44,Male,White,Some College/Associates,<30k,1
1481,65+,Male,Hispanic,High School or Less,<30k,1
1482,18-29,Female,White,High School or Less,30-60k,1
1483,45-64,Male,White,Some College/Associates,60-100k,0
1484,18-29,Female,Black,Some College/Associates,100-150k,0
1485,30-44,Female,Black,Some College/Associates,>150k,0
1486,30-44,Female,Other,Bachelor,60-100k,1
1487,30-44,Male,White,Some College/Associates,<30k,0
1488,45-64,Male,Black,Graduate,<30k,0
1489,30-44,Male,Black,Some College/Associates,<30k,1
1490,30-44,Male,Asian,Bachelor,30-60k,1
1491,30-44,Male,White,High School or Less,60-100k,0
1492,30-44,Female,Hispanic,High School or Less,<30k,1
1493,30-44,Female,White,High School or Less,30-60k,1
1494,18-29,Female,White,Some College/Associates,<30k,1
1495,45-64,Female,White,Bachelor,60-100k,0
1496,45-64,Male,White,High School or Less,60-100k,1
1497,45-64,Female,White,High School or Less,60-100k,1
1498,30-44,Female,Hispanic,Bachelor,30-60k,1
1499,30-44,Male,White,High School or Less,>150k,1
1500,65+,Female,Black,Bachelor,30-60k,1
1501,45-64,Male,White,Some College/Associates,60-100k,0
1502,30-44,Female,White,Bachelor,100-150k,1
1503,18-29,Other,White,High School or Less,60-100k,0
1504,30-44,Male,White,High School or Less,>150k,1
1505,30-44,Female,White,Some College/Associates,30-60k,0
1506,30-44,Female,White,Graduate,60-100k,1
1507,45-64,Female,White,Some College/Associates,<30k,1
1508,45-64,Male,White,High School or Less,60-100k,0
1509,45-64,Female,White,Some College/Associates,30-60k,1
1510,45-64,Male,White,Graduate,<30k,0
1511,65+,Male,White,Bachelor,60-100k,1
1512,45-64,Male,Asian,Graduate,60-100k,0
1513,65+,Female,Hispanic,High School or Less,<30k,0
1514,18-29,Female,Black,High School or Less,60-100k,0
1515,18-29,Female,White,Some College/Associates,60-100k,0
1516,18-29,Female,Hispanic,Bachelor,<30k,0
1517,45-64,Male,Hispanic,High School or Less,60-100k,0
1518,65+,Male,Hispanic,High School or Less,100-150k,0
1519,30-44,Male,White,Bachelor,60-100k,0
1520,65+,Male,Black,High School or Less,30-60k,1
1521,18-29,Male,Hispanic,High School or Less,30-60k,0
1522,65+,Male,White,Some College/Associates,60-100k,1
1523,30-44,Male,Black,Some College/Associates,>150k,1
1524,18-29,Male,White,Bachelor,60-100k,1
1525,30-44,Male,White,High School or Less,<30k,0
1526,30-44,Male,White,Some College/Associates,60-100k,0
1527,30-44,Female,Black,Some College/Associates,>150k,1
1528,30-44,Female,White,Some College/Associates,<30k,0
1529,65+,Female,White,Some College/Associates,>150k,0
1530,45-64,Male,White,High School or Less,>150k,1
1531,30-44,Male,White,High School or Less,<30k,0
1532,45-64,Female,White,High School or Less,>150k,0
1533,45-64,Male,Black,High School or Less,30-60k,1
1534,30-44,Male,Hispanic,Some College/Associates,100-150k,0
1535,30-44,Male,White,Bachelor,30-60k,0
1536,18-29,Male,White,Bachelor,30-60k,1
1537,18-29,Male,White,Bachelor,60-100k,1
1538,45-64,Male,Hispanic,High School or Less,100-150k,1
1539,18-29,Female,White,Some College/Associates,<30k,0
1540,45-64,Male,White,High School or Less,60-100k,1
1541,45-64,Male,White,High School or Less,<30k,1
1542,18-29,Female,Black,High School or Less,30-60k,0
1543,45-64,Male,Hispanic,Some College/Associates,30-60k,0
1544,30-44,Male,Hispanic,Graduate,60-100k,1
1545,65+,Female,Black,High School or Less,30-60k,1
1546,30-44,Male,White,High School or Less,<30k,0
1547,65+,Male,White,Bachelor,<30k,0
1548,45-64,Female,White,High School or Less,<30k,0
1549,18-29,Male,White,Bachelor,60-100k,0
1550,45-64,Female,White,Bachelor,>150k,0
1551,65+,Female,White,Graduate,<30k,0
1552,45-64,Male,White,Some College/Associates,>150k,0
1553,65+,Female,Asian,Bachelor,100-150k,1
1554,65+,Female,Black,Some College/Associates,60-100k,0
1555,30-44,Male,Hispanic,Some College/Associates,60-100k,1
1556,18-29,Female,Black,Some College/Associates,100-150k,1
1557,45-64,Male,White,High School or Less,<30k,0
1558,30-44,Female,Hispanic,Some College/Associates,60-100k,1
1559,65+,Male,White,Some College/Associates,60-100k,0
1560,65+,Male,Black,Bachelor,60-100k,1
1561,30-44,Male,White,Bachelor,100-150k,0
1562,30-44,Female,Other,Bachelor,<30k,1
1563,45-64,Male,White,High School or Less,60-100k,0
1564,30-44,Male,White,Bachelor,60-100k,0
1565,65+,Male,Asian,Some College/Associates,30-60k,1
1566,30-44,Female,White,Graduate,30-60k,0
1567,45-64,Female,Black,Graduate,60-100k,1
1568,18-29,Female,Black,High School or Less,>150k,1
1569,45-64,Female,Hispanic,Bachelor,60-100k,1
1570,30-44,Female,Other,High School or Less,100-150k,1
1571,45-64,Male,Other,High School or Less,30-60k,0
1572,18-29,Female,White,Some College/Associates,<30k,1
1573,45-64,Female,Hispanic,High School or Less,<30k,0
1574,65+,Other,Black,Bachelor,<30k,1
1575,18-29,Female,Black,High School or Less,30-60k,0
1576,18-29,Male,White,High School or Less,30-60k,0
1577,18-29,Male,Black,Some College/Associates,100-150k,0
1578,45-64,Female,Other,Bachelor,100-150k,0
1579,45-64,Female,Asian,Graduate,<30k,0
1580,45-64,Female,White,Bachelor,30-60k,1
1581,30-44,Female,White,Bachelor,30-60k,0
1582,30-44,Female,White,High School or Less,60-100k,1
1583,45-64,Male,Hispanic,High School or Less,<30k,1
1584,30-44,Female,Black,High School or Less,<30k,1
1585,65+,Male,White,Some College/Associates,>150k,1
1586,18-29,Male,White,Bachelor,100-150k,1
1587,45-64,Male,White,Some College/Associates,<30k,0
1588,30-44,Female,White,Bachelor,30-60k,1
1589,30-44,Male,Asian,Some College/Associates,30-60k,1
1590,45-64,Male,Black,High School or Less,100-150k,1
1591,45-64,Female,White,High School or Less,60-100k,0
1592,65+,Male,White,Bachelor,<30k,0
1593,18-29,Female,White,Bachelor,100-150k,1
1594,18-29,Female,Other,Graduate,30-60k,0
1595,45-64,Female,White,High School or Less,30-60k,0
1596,45-64,Female,White,Graduate,30-60k,1
1597,30-44,Male,White,High School or Less,60-100k,0
1598,18-29,Female,Black,High School or Less,30-60k,0
1599,18-29,Male,Black,Graduate,30-60k,0
1600,65+,Female,Black,High School or Less,30-60k,1
1601,18-29,Male,White,Bachelor,<30k,1
1602,30-44,Female,White,High School or Less,100-150k,1
1603,30-44,Male,White,Some College/Associates,<30k,0
1604,30-44,Male,Black,Graduate,<30k,0
1605,18-29,Male,White,High School or Less,60-100k,0
1606,45-64,Male,White,Bachelor,100-150k,1
1607,18-29,Female,Hispanic,High School or Less,100-150k,0
1608,65+,Male,Hispanic,Some College/Associates,60-100k,0
1609,30-44,Female,White,High School or Less,30-60k,0
1610,45-64,Female,White,High School or Less,100-150k,0
1611,65+,Female,White,High School or Less,60-100k,0
1612,45-64,Male,Black,High School or Less,30-60k,1
1613,45-64,Male,Hispanic,Graduate,>150k,1
1614,30-44,Female,White,High School or Less,<30k,1
1615,30-44,Male,White,High School or Less,>150k,0
1616,45-64,Male,Hispanic,Some College/Associates,100-150k,1
1617,65+,Female,Hispanic,High School or Less,60-100k,1
1618,45-64,Female,White,Bachelor,>150k,1
1619,45-64,Female,White,Graduate,100-150k,1
1620,45-64,Male,White,Some College/Associates,<30k,0
1621,30-44,Female,White,Bachelor,30-60k,1
1622,18-29,Male,Asian,Some College/Associates,<30k,1
1623,45-64,Male,Hispanic,High School or Less,30-60k,0
1624,65+,Female,Hispanic,Bachelor,100-150k,1
1625,18-29,Male,White,Some College/Associates,30-60k,0
1626,45-64,Male,Hispanic,Bachelor,30-60k,0
1627,18-29,Male,White,Graduate,60-100k,0
1628,45-64,Female,White,Some College/Associates,100-150k,0
1629,18-29,Female,White,Graduate,<30k,1
1630,30-44,Female,White,Bachelor,30-60k,0
1631,45-64,Female,Hispanic,Some College/Associates,<30k,1
1632,30-44,Male,White,Some College/Associates,60-100k,1
1633,45-64,Male,White,High School or Less,<30k,1
1634,45-64,Male,White,Graduate,60-100k,1
1635,65+,Male,White,Bachelor,30-60k,0
1636,30-44,Female,White,High School or Less,<30k,0
1637,30-44,Female,White,High School or Less,>150k,0
1638,18-29,Male,Hispanic,Some College/Associates,<30k,0
1639,65+,Male,White,High School or Less,30-60k,0
1640,65+,Male,White,High School or Less,<30k,0
1641,45-64,Male,White,Some College/Associates,60-100k,1
1642,65+,Female,Hispanic,High School or Less,60-100k,0
1643,45-64,Male,White,Some College/Associates,30-60k,1
1644,45-64,Male,White,High School or Less,<30k,1
1645,18-29,Female,White,High School or Less,30-60k,0
1646,45-64,Male,White,Bachelor,60-100k,0
1647,18-29,Female,White,Some College/Associates,100-150k,1
1648,65+,Male,Hispanic,High School or Less,60-100k,1
1649,45-64,Female,Black,High School or Less,60-100k,1
1650,45-64,Other,White,Some College/Associates,30-60k,0
1651,18-29,Female,Hispanic,High School or Less,30-60k,0
1652,30-44,Male,Black,High School or Less,<30k,0
1653,30-44,Female,White,High School or Less,30-60k,0
1654,30-44,Male,White,Bachelor,30-60k,0
1655,18-29,Male,White,Bachelor,60-100k,0
1656,65+,Male,White,Bachelor,60-100k,0
1657,45-64,Male,Black,Bachelor,>150k,0
1658,30-44,Female,Hispanic,Bachelor,<30k,0
